Date,AAPL,CVX,KO,MCD,UNH,V
2022-12-14 00:00:00+00:00,141.7196807861328,160.58810424804688,60.65102005004883,263.6773681640625,524.2019653320312,210.03392028808594
2022-12-15 00:00:00+00:00,135.0795135498047,159.38600158691406,59.81693649291992,260.988037109375,513.8028564453125,204.707275390625
2022-12-16 00:00:00+00:00,133.1102294921875,157.22409057617188,59.47572708129883,255.59982299804688,509.92755126953125,203.7029571533203
2022-12-19 00:00:00+00:00,130.9924774169922,158.3050537109375,59.56102752685547,255.32125854492188,509.83013916015625,201.66485595703125
2022-12-20 00:00:00+00:00,130.9232177734375,160.9049530029297,59.51364517211914,256.6851501464844,506.5293884277344,202.196533203125
2022-12-21 00:00:00+00:00,134.04043579101562,162.79664611816406,60.4709358215332,257.5592041015625,513.6665649414062,203.6242218017578
2022-12-22 00:00:00+00:00,130.8539276123047,160.3551483154297,60.034942626953125,255.263671875,513.2283325195312,201.90115356445312
2022-12-23 00:00:00+00:00,130.48780822753906,165.31268310546875,60.48988723754883,256.99249267578125,517.3374633789062,202.6593017578125
2022-12-27 00:00:00+00:00,128.6768341064453,167.39073181152344,60.85953903198242,256.2913513183594,517.9993896484375,203.1122283935547
2022-12-28 00:00:00+00:00,124.7283706665039,164.9213104248047,60.252933502197266,254.62973022460938,514.5526733398438,201.83224487304688
2022-12-29 00:00:00+00:00,128.26121520996094,166.1699981689453,60.61310577392578,255.41734313964844,515.945068359375,204.85494995117188
2022-12-30 00:00:00+00:00,128.57789611816406,167.26026916503906,60.29084777832031,253.11219787597656,516.237060546875,204.55958557128906
2023-01-03 00:00:00+00:00,123.7684555053711,162.13504028320312,59.665287017822266,253.88058471679688,505.0006103515625,204.1952667236328
2023-01-04 00:00:00+00:00,125.04502868652344,160.4110565185547,59.63684844970703,253.938232421875,491.2325134277344,209.3348388671875
2023-01-05 00:00:00+00:00,123.71897888183594,163.2998504638672,58.95442581176758,251.79635620117188,477.0747985839844,207.85797119140625
2023-01-06 00:00:00+00:00,128.27108764648438,164.52992248535156,60.09180450439453,258.8173522949219,477.1138000488281,214.39569091796875
2023-01-09 00:00:00+00:00,128.7956085205078,163.24392700195312,59.34302520751953,256.6851501464844,477.17218017578125,215.2325897216797
2023-01-10 00:00:00+00:00,129.3695526123047,164.04531860351562,58.88807678222656,258.279541015625,473.218994140625,217.6842041015625
2023-01-11 00:00:00+00:00,132.10086059570312,163.2625732421875,58.77433776855469,258.1834716796875,480.42437744140625,218.6786651611328
2023-01-12 00:00:00+00:00,132.02166748046875,165.0144805908203,58.01608657836914,256.1473083496094,482.6346740722656,220.17526245117188
2023-01-13 00:00:00+00:00,133.3576202392578,165.46177673339844,58.224605560302734,258.26031494140625,476.6950988769531,219.62388610839844
2023-01-17 00:00:00+00:00,134.52532958984375,168.192138671875,58.46155548095703,263.27392578125,472.32318115234375,219.56480407714844
2023-01-18 00:00:00+00:00,133.8029327392578,165.1542510986328,56.68913650512695,255.52296447753906,463.7156677246094,216.07936096191406
2023-01-19 00:00:00+00:00,133.8623046875,166.80364990234375,56.60383224487305,253.16021728515625,471.6220703125,217.01470947265625
2023-01-20 00:00:00+00:00,136.4352569580078,168.57418823242188,56.945045471191406,257.9625549316406,473.9200744628906,220.8546142578125
2023-01-23 00:00:00+00:00,139.64154052734375,168.35057067871094,57.08721923828125,258.6445007324219,473.03399658203125,220.7266387939453
2023-01-24 00:00:00+00:00,141.0467529296875,168.5089569091797,57.39051818847656,258.9038391113281,478.6717224121094,220.4411163330078
2023-01-25 00:00:00+00:00,140.3837432861328,166.87820434570312,57.750694274902344,262.2078552246094,479.54803466796875,221.43553161621094
2023-01-26 00:00:00+00:00,142.46188354492188,174.99473571777344,57.6369514465332,263.8598937988281,479.52862548828125,221.24847412109375
2023-01-27 00:00:00+00:00,144.41136169433594,167.22299194335938,57.33365249633789,261.6891784667969,473.26763916015625,227.8748016357422
2023-01-30 00:00:00+00:00,141.51187133789062,162.33070373535156,57.47582244873047,260.1812438964844,473.0144958496094,225.5708465576172
2023-01-31 00:00:00+00:00,142.7884521484375,162.1629638671875,58.12034606933594,256.8292236328125,486.0621337890625,226.6637420654297
2023-02-01 00:00:00+00:00,143.9165802001953,159.68421936035156,58.129817962646484,255.74388122558594,483.9296875,227.3430938720703
2023-02-02 00:00:00+00:00,149.25050354003906,157.4943084716797,57.134605407714844,252.80487060546875,458.4479064941406,226.02374267578125
2023-02-03 00:00:00+00:00,152.89219665527344,157.90435791015625,56.708091735839844,253.78456115722656,459.60662841796875,226.5849609375
2023-02-06 00:00:00+00:00,150.15101623535156,158.08140563964844,57.03034210205078,257.32867431640625,462.741943359375,225.90560913085938
2023-02-07 00:00:00+00:00,153.04061889648438,162.22817993164062,56.935569763183594,256.7715759277344,464.33880615234375,227.75665283203125
2023-02-08 00:00:00+00:00,150.3390350341797,158.4168701171875,56.60383224487305,252.43031311035156,470.5120544433594,226.6538848876953
2023-02-09 00:00:00+00:00,149.2999725341797,156.96316528320312,56.5090446472168,250.3556671142578,472.95611572265625,226.25927734375
2023-02-10 00:00:00+00:00,149.66668701171875,160.2526397705078,56.5090446472168,252.04608154296875,481.25201416015625,224.1382598876953
2023-02-13 00:00:00+00:00,152.48143005371094,159.3580322265625,57.43791198730469,255.67665100097656,482.3231201171875,225.79562377929688
2023-02-14 00:00:00+00:00,151.8372039794922,160.57879638671875,56.48060989379883,256.0704040527344,479.8693542480469,226.29873657226562
2023-02-15 00:00:00+00:00,153.9482421875,158.8865966796875,56.48060989379883,256.0224304199219,478.3309326171875,225.83506774902344
2023-02-16 00:00:00+00:00,152.34266662597656,156.59278869628906,56.129920959472656,255.32125854492188,474.5334777832031,222.78671264648438
2023-02-17 00:00:00+00:00,151.1929931640625,153.09559631347656,56.98295974731445,259.3168029785156,485.95501708984375,220.54730224609375
2023-02-21 00:00:00+00:00,147.15919494628906,151.3563995361328,56.67965316772461,257.9337158203125,478.3893737792969,217.6469268798828
2023-02-22 00:00:00+00:00,147.58535766601562,150.745361328125,56.850257873535156,258.0201721191406,476.03302001953125,217.05502319335938
2023-02-23 00:00:00+00:00,148.0709991455078,152.23068237304688,56.954524993896484,256.2337341308594,478.7593688964844,218.15005493164062
2023-02-24 00:00:00+00:00,145.4049530029297,152.68194580078125,56.717567443847656,253.25625610351562,471.5928955078125,216.5913543701172
2023-02-27 00:00:00+00:00,146.6041717529297,153.0673828125,56.698612213134766,254.3127899169922,470.6094970703125,217.3805694580078
2023-02-28 00:00:00+00:00,146.09872436523438,151.14019775390625,56.404788970947266,254.94068908691406,463.4235534667969,216.97608947753906
